"COMPANY","BUSINESSUNIT","ASSET","ASSETNAME","EQUIPMENTTYPE","PARENTASSET","COMPANYLEVEL"
"ORANGE","MAD-ULISE","400009004","CL_25_UTA_P2_RC 5 MSC2 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009020","CL_10_UTA_P1_RC 6 MSC1 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009007","CL_24_UTA_P2_RC 7 MSC2 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009143","CLC_18_P2_FANCOIL_1 P2","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009118","CLC_26_P3_FANCOIL_1 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009131","CLC_52_P4_FANCOIL_1 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009106","CLC_00_P0_FANCOIL_1 PB","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009109","CLC_10_P1_FANCOIL_10 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009127","CLC_35_P3_FANCOIL_10 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009140","CLC_61_P4_FANCOIL_10 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009110","CLC_11_P1_FANCOIL_11 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009128","CLC_36_P3_FANCOIL_11 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009141","CLC_62_P4_FANCOIL_11 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009111","CLC_12_P1_FANCOIL_12 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009129","CLC_37_P3_FANCOIL_12 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009142","CLC_63_P4_FANCOIL_12 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009112","CLC_13_P1_FANCOIL_13 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009130","CLC_38_P3_FANCOIL_13 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386681","CLC_64_P4_FANCOIL_13 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386689","CLC_39_P3_FANCOIL_14 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386682","CLC_65_P4_FANCOIL_14 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386690","CLC_40_P3_FANCOIL_15 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386683","CLC_66_P4_FANCOIL_15 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386691","CLC_41_P3_FANCOIL_16 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","600000067","ANALIZADOR RED CIRCUTOR TRAFO-1-INT-2","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000069","ANALIZADOR RED CIRCUTOR TRAFO-1-SAI","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000070","ANALIZADOR RED CIRCUTOR TRAFO-2","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000071","ANALIZADOR RED CIRCUTOR CONVERSOR MODBUS","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000072","CUADRO TELEGESTION PLANTA 1-2 P. TEC.","ATCMOI","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","600000078","RED TIERRA BAJA TENSION","LRERTB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","501382779","CL_02_UN EXT_UNIFLAIR 2 SAI","CLPCPA","400009029",7
"ORANGE","MAD-ULISE","400009016","CL_35_UTA_P2_RC 15 SAI S. HOUSING","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009017","CL_36_UTA_P2_RC 16 SAI S. HOUSING","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009021","CL_14_UTA_P1_RC 2 MSC1 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009002","CL_42_UTA_P3_RC 2 S. TEC. CORP.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009024","CL_13_UTA_P1_RC 3 MSC1 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009008","CL_28_UTA_P2_RC 3 MSC2 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009025","CL_12_UTA_P1_RC 4 MSC1 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009010","CL_27_UTA_P2_RC 4 MSC2 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009014","CL_40_UTA_P2_RC 12 S. SISTEMAS","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009009","CL_30_UTA_P2_RC 2 MSC2 P. TÉC. HOUSING","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009005","CL_21_UTA_P2_RC 8 MSC2 PASILLO TÉC.","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","400009018","CL_17_UTA_P2_RC 9 S. BAT 3","CLPCIP","600003951",7
"ORANGE","MAD-ULISE","501386702","CLC_02_P1_FANCOIL_1 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009113","CLC_14_P1_FANCOIL_14 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386687","CLC_70_P4_FANCOIL_19 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009144","CLC_19_P2_FANCOIL_2 P2","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386710","CLC_01_P0_FANCOIL_2 PB","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386698","CLC_48_P3_FANCOIL_23 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009120","CLC_28_P3_FANCOIL_3 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009134","CLC_55_P4_FANCOIL_4 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009104","CLC_06_P1_FANCOIL_6 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009124","CLC_32_P3_FANCOIL_7 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009108","CLC_09_P1_FANCOIL_9 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009126","CLC_34_P3_FANCOIL_9 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009139","CLC_60_P4_FANCOIL_9 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","502116319","CBT_35_CU_CASETA_CLIMA 2","CDRCBT","600003268",7
"ORANGE","MAD-ULISE","502116318","CBT_34_CU_CASETA_CLIMA 1","CDRCBT","600003268",7
"ORANGE","MAD-ULISE","400009270","CBT_36_CU_CASETA_CLIMA 3","CDRCBT","600003268",7
"ORANGE","MAD-ULISE","501386684","CLC_67_P4_FANCOIL_16 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386692","CLC_42_P3_FANCOIL_17 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386693","CLC_43_P3_FANCOIL_18 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386686","CLC_69_P4_FANCOIL_18 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386694","CLC_44_P3_FANCOIL_19 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009119","CLC_27_P3_FANCOIL_2 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009132","CLC_53_P4_FANCOIL_2 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386695","CLC_45_P3_FANCOIL_20 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","MAD-ULISE-ATE","ULISES ALTA TENSION","SD","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","MAD-ULISE-ALI","ULISES BAJA TENSION","SISALI","01-MAD-ULISE",5
"ORANGE","MAD-ULISE","502113920B","CCONM_02_P0_CT2","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009253","CSAI_04_P1_S. CONM 1_A","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","502113921","CSAI_05_P1_S. CONM 1_B","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","502113922","CSAI_06_P1_S. CONM 1_C","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","502113923","CSAI_07_P1_S. CONM 1_D","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","400009255","CSAI_08_P1_S.TX","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","400009262","CSAI_10_P2_S. CONM 2_A","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","400009263","CSAI_11_SSCC 2B","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","400009251","CBT_01_P0_CGBT_DISTRIBUCION 1","CDRCBT","400009250",7
"ORANGE","MAD-ULISE","502116315B","CRECT_05_P2_RECTIFICADORES ACTURA 2","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","600002654B","SalaReu_Bolonia_P02","SD","MAD-ULISE-REH",6
"ORANGE","MAD-ULISE","502116330","CSAI_01_P0_SECUNDARIO SEGURIDAD","CDRCBT","400009249",8
"ORANGE","MAD-ULISE","501386696","CLC_46_P3_FANCOIL_21 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386697","CLC_47_P3_FANCOIL_22 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386699","CLC_49_P3_FANCOIL_24 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386700","CLC_50_P3_FANCOIL_25 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","501386701","CLC_51_P3_FANCOIL_26 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009101","CLC_03_P1_FANCOIL_3 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009145","CLC_20_P2_FANCOIL_3 P2","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009133","CLC_54_P4_FANCOIL_3 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009115","CLC_01A_P0_FANCOIL_3 PB","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009102","CLC_04_P1_FANCOIL_4 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009146","CLC_21_P2_FANCOIL_4 P2","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009121","CLC_29_P3_FANCOIL_4 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009103","CLC_05_P1_FANCOIL_5 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009147","CLC_22_P2_FANCOIL_5 P2","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009122","CLC_30_P3_FANCOIL_5 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009135","CLC_56_P4_FANCOIL_5 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009148","CLC_23_P2_FANCOIL_6 P2","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009123","CLC_31_P3_FANCOIL_6 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009136","CLC_57_P4_FANCOIL_6 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009105","CLC_07_P1_FANCOIL_7 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009100","CLC_24_P2_FANCOIL_7 P2","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009137","CLC_58_P4_FANCOIL_7 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009107","CLC_08_P1_FANCOIL_8 P1","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009125","CLC_33_P3_FANCOIL_8 P3","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009138","CLC_59_P4_FANCOIL_8 P4","CLCFNC","400009090",7
"ORANGE","MAD-ULISE","400009168","TUBERIAS SANEAMIENTO","TUBSAN","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009169","SANITARIOS ASEOS EDIFICIO","SNTSNT","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009170","ACCESORIOS ASEOS","SD","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009171","GRIFERIA ASEOS","VLGGFI","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009238","TOMAS ELECTRICAS","SD","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","400009242","CBT_04_P0_S. DEPOSITOS_BOMBAS GASOIL","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","502279021","CRECT_02_P1_S.CONM 1_ACTURA 1","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009254","CRECT_03_P1_S. CONM 1_ERICCSON","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009257","CBT_13_P1_PATINILLO_SERVICIOS COMUNES 1","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009258","CBT_14_P1_PATINILLO_SERVICIOS COMUNES 2","CDRCBT","600003267",8
"ORANGE","CAT-GARCI","400000011B","CLC_12-A UN EXT CLIMATIZADOR CL2 VAV","SD","CAT-GARCI-CLC",6
"ORANGE","CAL-FORJA","500004959B","BAT SAI_OFICINA_01 SALA BAT (60KVA)","SAIBAT","CAL-FORJA-SAI",6
"ORANGE","MAD-ULISE","400009275B","BATERIA CONDENSADORES CUBIERTA","EQPCON","400009250",7
"ORANGE","MAD-ULISE","400009239B","CBT_18_P1_CNOR_ALUMBRADO","CDRCBT","400009249B",8
"ORANGE","MAD-ULISE","400009265B","CBT_22_P2_S. CONM 2_ALUMBRADO","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009267","CBT_28_P3_PATINILLO_SERVICIOS COMUNES 2","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","400009268","CBT_31_P4_PATINILLO_SERVICIOS COMUNES 1","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009269","CBT_32_P4_PATINILLO_SERVICIOS COMUNES 2","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","400009271","CBT_37_CU_ASCENSOR","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","400009247","CBT_07_P0_S. GRUPO PRESION_BOMBA FECAL","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","502116317","CBT_05_P0_S. GRUPO PRESION_BOMBAS PCI","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009246","CBT_08_P0_HALL MARMOL_USOS VARIOS","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","400009245","CBT_09_P0_S. MANTO_USOS VARIOS","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","400009244","CBT_10_P0_MONTACARGAS","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","400009241","CBT_11_P0_PARKING_USOS VARIOS","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009243","CBT_12_P0_MUELLE_RAMPA","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","400009294","BAT SAI_01_BATERIAS SAI 1/1","SAIBAT","600003954",7
"ORANGE","MAD-ULISE","400009297","BAT SAI_02_BATERIAS SAI 1/2","SAIBAT","600003954",7
"ORANGE","MAD-ULISE","400009298","BAT SAI_03_BATERIAS SAI 1/3","SAIBAT","600003955",7
"ORANGE","MAD-ULISE","501300087","BAT SAI_04_BATERIAS SAI 1/4","SAIBAT","600003955",7
"ORANGE","MAD-ULISE","500004984","CL_32_UN EXT_UNIFLAIR 10 S. HOUSING","CLPCPA","500004964",7
"ORANGE","MAD-ULISE","500004985","CL_16_UN EXT_UNIFLAIR 3 MSC1","CLPCPA","500004965",7
"ORANGE","MAD-ULISE","500005017","CL_07_UN EXT_UNIFLAIR 2 MSC1","CLPCPA","500005018",7
"ORANGE","MAD-ULISE","501386671","CL_20_UN EXT_UNIFLAIR 2 MSC2","CLPCPA","501386670",7
"ORANGE","MAD-ULISE","501386673","CL_19-A_UN EXT_UNIFLAIR 1/1 MSC2","CLPCPA","501386672",7
"ORANGE","MAD-ULISE","501386674","CL_19-B_UN EXT_UNIFLAIR 1/1 MSC2","CLPCPA","501386672",7
"ORANGE","MAD-ULISE","400009116","CLC_01_UN INT_P0_GARITA SEGURIDAD","CLPCPI","501386675",7
"ORANGE","MAD-ULISE","400009117","CLC_02_UN INT_P0_DAIKIN ALMACÉN MTTO","CLPCPI","501386676",7
"ORANGE","MAD-ULISE","501386677","CLC_03_UN INT_P0_MITSUBISHI MANTENIM.","CLPCPI","501386678",7
"ORANGE","MAD-ULISE","501386679","CLC_05_UN INT_CU_MITSUBISHI ASCENSOR","CLPCPI","501386680",7
"ORANGE","MAD-ULISE","501589816","CL_06_UN EXT_MITSUBISHI TRASMISIONES","CLACCA","501589815",7
"ORANGE","MAD-ULISE","502040624","CLC_04_UN INT_P1_ MITSUBISHI VENDING P1","CLPCPI","502040625",7
"ORANGE","MAD-ULISE","502116325","CBT_33_CLT_P2_MSC2 CLIMA3","CDRCBT","502116323B",8
"ORANGE","MAD-ULISE","400009166","CONTADOR AGUA EDIFICIO","MDDCAG","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009167","CONTADOR AGUA PCI","MDDCAG","MAD-ULISE-FYS",6
"ORANGE","MAD-ULISE","400009240","CGBT_02_CLT_CU_CLIMA 1","CDRCBT","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","400009250","CGBT_01_P0_GENERAL BAJA TENSION","CDRCBT","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","400009278","MONTACARGAS","TRNMON","MAD-ULISE-EYT",6
"ORANGE","MAD-ULISE","400009280","ASCENSOR","TRNELE","MAD-ULISE-EYT",6
"ORANGE","MAD-ULISE","400009281","RED TIERRA ALTA TENSION","LRERTA","MAD-ULISE-ATE",6
"ORANGE","MAD-ULISE","400009283","TRANSFORMADOR DE ALTA TENSIÓN 1","ALTCTR","MAD-ULISE-ATE",6
"ORANGE","MAD-ULISE","400009276","CANALIZACIONES ELECTRICAS","SD","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","400009277","LINEAS ELECTRICAS","SD","MAD-ULISE-ALI",6
"ORANGE","AND-MATEO","600000010","MOBILIARIO","OBCMOB","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","400012753","CLC_1-B_UN INT_PB_ARCHIVO DNF_MITSUBISHI","VRNUIV","400012774",7
"ORANGE","AND-MATEO","400012754","CLC_1-C_UN INT_PB_OFIC Nº1_MITSUBISHI","VRNUIV","400012774",7
"ORANGE","AND-MATEO","400012755","CLC_1-D_UN INT_PB_TASMANIA_MITSUBISHI","VRNUIV","400012774",7
"ORANGE","AND-MATEO","400012756","CLC_1-E_UN INT_PB_OFIC Nº2_MITSUBISHI","VRNUIV","400012774",7
"ORANGE","AND-MATEO","400012757","CLC_1-F_UN INT_PB_DESPACHO_MITSUBISHI","VRNUIV","400012774",7
"ORANGE","AND-MATEO","400012758","CLC_1-G_UN INT_PB_GARITA_MITSUBISHI","VRNUIV","400012774",7
"ORANGE","AND-MATEO","400012772","CLC_2_UN EXT_CU_TX-2 MAQUETA_MITSUBISHI","VRNUEV","AND-MATEO-CLC",6
"ORANGE","AND-MATEO","400012759","CLC_2-A_UN INT_PB_SALA TX-2_MITSUBISHI","VRNUIV","400012772",7
"ORANGE","AND-MATEO","400012760","CLC_2-B_UN INT_PB_SALA MAQUET_MITSUBISHI","VRNUIV","400012772",7
"ORANGE","AND-MATEO","501470892","CLC_3_UN EXT_CU_SALA CONTROL_MITSUBISHI","VRNUEV","AND-MATEO-CLC",6
"ORANGE","AND-MATEO","400012761","CLC_3_UN INT_PB_SALA CONTROL_MITSUBISHI","VRNUIV","501470892",7
"ORANGE","AND-MATEO","400012773","CLC_4_UN EXT_CUI_CLIMA P1_MITSUBISHI","VRNUEV","AND-MATEO-CLC",6
"ORANGE","AND-MATEO","400012762","CLC_4-A_UN INT_PB_NEW CASTLE_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012763","CLC_4-B_UN INT_PB_NEW CASTLE_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012764","CLC_4-C_UN INT_PB_OFIC Nº1_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012765","CLC_4-D_UN INT_PB_OFIC Nº2_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012766","CLC_4-E_UN INT_PB_OFIC Nº3_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012767","CLC_4-F_UN INT_PB_OFIC Nº4_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012768","CLC_4-G_UN INT_PB_OFIC Nº5_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012769","CLC_4-H_UN INT_PB_OFIC Nº6_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012770","CLC_4-I_UN INT_PB_OFIC Nº7_MITSUBISHI","VRNUIV","400012773",7
"ORANGE","AND-MATEO","400012776","CLC_5_UN EXT_PB_MANTENIMIENTO_MITSUBISHI","VRNUEV","AND-MATEO-CLC",6
"ORANGE","AND-MATEO","400012775","CLC_5_UN INT_PB_MANTENIMIENTO_MITSUBISHI","VRNUIV","400012776",7
"ORANGE","AND-MATEO","400012777","TUBERIAS REFRIGERANTES CLIMA CONFORT","TUBCRE","AND-MATEO-CLC",6
"ORANGE","CAT-GARCI","400000061","REGULADOR CAUDAL 4 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000062","REGULADOR CAUDAL 5 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000063","REGULADOR CAUDAL 6 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000064","REGULADOR CAUDAL 7 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000065","REGULADOR CAUDAL 8 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000066","REGULADOR CAUDAL 9 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000067","REGULADOR CAUDAL 10 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000068","REGULADOR CAUDAL 11 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000069","REGULADOR CAUDAL 12 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000070","REGULADOR CAUDAL 13 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000071","REGULADOR CAUDAL 14 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000072","REGULADOR CAUDAL 15 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000073","REGULADOR CAUDAL 16 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000074","REGULADOR CAUDAL 17 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000075","REGULADOR CAUDAL 18 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000076","REGULADOR CAUDAL 19 P2","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000077","REGULADOR CAUDAL 2 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000078","REGULADOR CAUDAL 3 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000079","REGULADOR CAUDAL 5 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000080","REGULADOR CAUDAL 6 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000081","REGULADOR CAUDAL 9 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000082","REGULADOR CAUDAL 10 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","MAD-ULISE","501382772","CL_08-A_UN EXT_UNIFLAIR 4/1 MSC1","CLPCPA","501382771",7
"ORANGE","MAD-ULISE","501382773","CL_08-B_UN EXT_UNIFLAIR 4/2 MSC1","CLPCPA","501382771",7
"ORANGE","MAD-ULISE","400009030","CL_03_UN INT_P0_LG1 CUADROS","CLACCA","501382780",7
"ORANGE","MAD-ULISE","400009031","CL_04_UN INT_P0_LG2 TRAFOS","CLACCA","501382781",7
"ORANGE","MAD-ULISE","501382783","CL_09_UN EXT_UNIFLAIR 1 MSC1","CLPCPA","501382782",7
"ORANGE","MAD-ULISE","501386663","CL_29-A_UN EXT_UNIFLAIR 5/1 S. HOUSING","CLPCPA","501386662",7
"ORANGE","MAD-ULISE","501386664","CL_29-B_UN EXT_UNIFLAIR 5/2 S. HOUSING","CLPCPA","501386662",7
"ORANGE","AND-MATEO","400012736","CBT_9_SSGG_PB_SALA  MAQUETA_ALUB+F","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012740","CBT_11_GE_MOVIL_PB_PARKING INTERIOR","CDRCBT","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","501588955","CRECT_1_PB_MSC","CDRCBT","400012719",7
"ORANGE","AND-MATEO","501911152","CRECT_2_PB_MSC","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012722","CGSAI_1_PB_MSC","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012723","CSAI_1_PB_SALA CONTROL","CDRCBT","400012722",8
"ORANGE","AND-MATEO","400012726","CSAI_2_PB_MSC","CDRCBT","400012722",8
"ORANGE","AND-MATEO","400012729","CSAI_3_PB_SALA TECNICA","CDRCBT","400012722",8
"ORANGE","AND-MATEO","501588953","CSAI_4_PB_MSC","CDRCBT","400012722",8
"ORANGE","MAD-ULISE","400009293","SAI_01_P0_S. SAI 1_IMV 1 - 250 KVA","SAISAI","MAD-ULISE-SAI",6
"ORANGE","MAD-ULISE","400009299","SAI_02_P0_S. SAI 1_IMV 2 - 250 KVA","SAISAI","MAD-ULISE-SAI",6
"ORANGE","MAD-ULISE","400009300","SAI_03_P0_S. SAI 1_IMV 3 - 250 KVA","SAISAI","MAD-ULISE-SAI",6
"ORANGE","MAD-ULISE","400009301","SAI_04_P0_S. SAI 1_IMV 4 - 250 KVA","SAISAI","MAD-ULISE-SAI",6
"ORANGE","MAD-ULISE","400009302","TOMAS VOZ Y DATOS","COMVZD","MAD-ULISE-COM",6
"ORANGE","MAD-ULISE","400009303","RACKS","COMRAC","MAD-ULISE-COM",6
"ORANGE","MAD-ULISE","400009304","PAREDES","OBCMUR","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","400009305","VENTANAS","OBCVEN","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","400009308","CUBIERTA","OBCCUB","MAD-ULISE-OBC",6
"ORANGE","AND-MATEO","501588954","CSAI_5_PB_SALA TECNICA","CDRCBT","400012722",8
"ORANGE","AND-MATEO","502035359","CGSAI_OFIC_1_PB_SALA SAIS","CDRCBT","400012719",7
"ORANGE","AND-MATEO","400012732","CSAI_OFIC_2_PB_GARITA SEGURIDAD","CDRCBT","502035359",8
"ORANGE","AND-MATEO","400012778","CL_1_UN INT_PB_MSC_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012779","CL_1-A_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012778",7
"ORANGE","AND-MATEO","400012780","CL_1-B_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012778",7
